Market:;XETR
Date Last Update:;15.05.2026
Product Status;Instrument Status;Instrument;ISIN;Product ID;Instrument ID;WKN;Mnemonic;MIC Code;CCP eligible Code;Trading Model Type;Product Assignment Group;Product Assignment Group Description;Designated Sponsor Member ID;Designated Sponsor;Price Range Value;Price Range Percentage;Minimum Quote Size;Instrument Type;Tick Size 1;Upper Price Limit Max;Tick Size 2;Upper Price Limit 2;Tick Size 3;Upper Price Limit 3;Tick Size 4;Upper Price Limit 4;Tick Size 5;Upper Price Limit 5;Tick Size 6;Upper Price Limit 6;Tick Size 7;Upper Price Limit 7;Tick Size 8;Upper Price Limit 8;Tick Size 9;Upper Price Limit 9;Tick Size 10;Upper Price Limit 10;Tick Size 11;Upper Price Limit 11;Tick Size 12;Upper Price Limit 12;Tick Size 13;Upper Price Limit 13;Tick Size 14;Upper Price Limit 14;Tick Size 15;Upper Price Limit 15;Tick Size 16;Upper Price Limit 16;Tick Size 17;Upper Price Limit 17;Tick Size 18;Upper Price Limit 18;Tick Size 19;Upper Price Limit 19;Tick Size 20;Upper Price Limit 20;Number of Decimal Digits;Unit of Quotation;Market Segment;Market Segment Supplement;Clearing Location;Primary Market MIC Code;Reporting Market;Settlement Period;Settlement Currency;Closed Book Indicator;Market Imbalance Indicator;CUM/EX Indicator;Minimum Iceberg Total Volume;Minimum Iceberg Display Volume;EMDI Incremental A - Unnetted;EMDI Incremental A - Unnetted Port;EMDI Incremental B - Unnetted;EMDI Incremental B - Unnetted Port;EMDI Snapshot A - Unnetted;EMDI Snapshot A - Unnetted Port;EMDI Snapshot B - Unnetted;EMDI Snapshot B - Unnetted Port;EMDI Market Depth - Unnetted;EMDI Snapshot Recovery Time Interval - Unnetted;MDI Address A - Netted;MDI Port A - Netted;MDI Address B - Netted;MDI Port B - Netted;MDI Market Depth - Netted;MDI Market Depth Time Interval - Netted;MDI Recovery Time Interval - Netted;EOBI Incremental A;EOBI Incremental Port A;EOBI Incremental B;EOBI Incremental Port B;EOBI Snapshot A;EOBI Snapshot Port A;EOBI Snapshot B;EOBI Snapshot Port B;Market Maker Member ID;Market Maker;Regulatory Liquid Instrument;Pre-trade LIS Value;Partition ID;Multi CCP-eligible;Tick Size Band;Security Sub Type;Issue Date;Underlying;Maturity Date;Flat Indicator;Coupon Rate;Previous Coupon Payment Date;Next Coupon Payment Date;Pool Factor;Indexation Coefficient;Accrued Interest Calculation Method;Country Of Issue;Minimum Tradable Unit;In-Subscription;Strike Price;Minimum Order Quantity;Off-Book Reporting Market;Instrument Auction Type;Specialist Member ID;Specialist;Liquidity Provider User Group;Specialist User Group;Quoting Period Start;Quoting Period End;Currency;Warrant Type;First Trading Date;Last Trading Date;Deposit Type;Single Sided Quote Support;Liquidity Class;Cover Indicator;VolatilityCorridorOpeningAuction;VolatilityCorridorIntradayAuction;VolatilityCorridorClosingAuction;VolatilityCorridorContinuous;DisableOnBookTrading;Maximum Order Quantity;Maximum Order Value;Security Classification Value;MidpointTrading;Midpoint Execution VenueID;FixedAbsVolaInterruptionLimit;FloatAbsVolaInterruptionLimit;FixedPctVolaInterruptionLimit;FloatPctVolaInterruptionLimit;Cross Match Instruction Default;VolatilityCorridorRetailAuction
Active;Active;ISVP.-IS.M.ECSS EOA;IE00BMW42074;308800;5822682;000A2QBZ2;ESIS;XETR;Y;Continuous;FON0;EXCHANGE TRADED FUNDS - PASSIV;BNAPA#SOGFR#NEDAM#;BNP PARIBAS ARBITRAGE SNC#SOCIETE GENERALE S.A. FRANKFURT#FLOW TRADERS B.V.#;;3;8900;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;046;DEL;BUBON;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;JSNAM#BALFR#WEBAM;Jane Street Netherlands B.V#BAADER BANK AG#WEBB TRADERS BV;Y;3000000.00000000;59;N;ESMA_LB6;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2020-11-20;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;4;10;16;22;N;21157545;121000000;1;1;XEMA;;;;;2;56
Active;Active;ISVP.-ISH.M.HCS EOA;IE00BMW42181;308801;5822683;000A2QBZ0;ESIH;XETR;Y;Continuous;FON0;EXCHANGE TRADED FUNDS - PASSIV;BNAPA#SOGFR#NEDAM#;BNP PARIBAS ARBITRAGE SNC#SOCIETE GENERALE S.A. FRANKFURT#FLOW TRADERS B.V.#;;3;7400;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;046;DEL;BUBON;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;JSNAM#BALFR#WEBAM#OPXAM;Jane Street Netherlands B.V#BAADER BANK AG#WEBB TRADERS BV#OPTIVER V.O.F.;Y;3000000.00000000;59;N;ESMA_LB6;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2020-11-20;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;4;10;16;22;N;17674554;121000000;1;0;;;;;;2;56
Active;Active;ISVP.-IS.M.ECDS EOA;IE00BMW42298;308802;5822684;000A2QBZ7;ESIC;XETR;Y;Continuous;FON0;EXCHANGE TRADED FUNDS - PASSIV;BNAPA#SOGFR#OPXAM#NEDAM#;BNP PARIBAS ARBITRAGE SNC#SOCIETE GENERALE S.A. FRANKFURT#OPTIVER V.O.F.#FLOW TRADERS B.V.#;;3;8700;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;046;DEL;BUBON;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;JSNAM#BALFR#WEBAM;Jane Street Netherlands B.V#BAADER BANK AG#WEBB TRADERS BV;Y;3000000.00000000;59;N;ESMA_LB6;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2020-11-20;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;4;10;16;22;N;20751157;121000000;1;0;;;;;;2;56
Active;Active;ISVP.-IS.M.EFS EOA;IE00BMW42306;308803;5822685;000A2QBZ4;ESIF;XETR;Y;Continuous;FON0;EXCHANGE TRADED FUNDS - PASSIV;BNAPA#SOGFR#NEDAM#;BNP PARIBAS ARBITRAGE SNC#SOCIETE GENERALE S.A. FRANKFURT#FLOW TRADERS B.V.#;;3;3400;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;046;DEL;BUBON;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;JSNAM#BALFR#WEBAM#OPXAM;Jane Street Netherlands B.V#BAADER BANK AG#WEBB TRADERS BV#OPTIVER V.O.F.;Y;3000000.00000000;59;N;ESMA_LB6;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2020-11-20;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;4;10;16;22;N;8087154;121000000;1;0;;;;;;2;56
Active;Active;ISVP.-IS.M.EITS EOA;IE00BMW42413;308804;5822686;000A2QBZ3;ESIT;XETR;Y;Continuous;FON0;EXCHANGE TRADED FUNDS - PASSIV;BNAPA#SOGFR#NEDAM#;BNP PARIBAS ARBITRAGE SNC#SOCIETE GENERALE S.A. FRANKFURT#FLOW TRADERS B.V.#;;3;4700;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;046;DEL;BUBON;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;JSNAM#BALFR#WEBAM#OPXAM;Jane Street Netherlands B.V#BAADER BANK AG#WEBB TRADERS BV#OPTIVER V.O.F.;Y;3000000.00000000;59;N;ESMA_LB6;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2020-11-20;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;4;10;16;22;N;11197482;121000000;1;0;;;;;;2;56
Active;Active;ISVP.-IS.M.EIS EOA;IE00BMW42520;369361;6397748;000A2QBZ6;ESIN;XETR;Y;Continuous;FON0;EXCHANGE TRADED FUNDS - PASSIV;BNAPA#SOGFR#NEDAM#SSWMM#;BNP PARIBAS ARBITRAGE SNC#SOCIETE GENERALE S.A. FRANKFURT#FLOW TRADERS B.V.#SSW-Trading GmbH#;;3;5300;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;046;DEL;BUBON;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;JSNAM#BALFR#WEBAM#OPXAM;Jane Street Netherlands B.V#BAADER BANK AG#WEBB TRADERS BV#OPTIVER V.O.F.;Y;3000000.00000000;59;N;ESMA_LB6;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2021-05-18;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;4;10;16;22;N;12630480;121000000;1;0;;;;;;2;56
Active;Active;ISVP.-IS.M.EES EOA;IE00BMW42637;308805;5822687;000A2QBZ1;ESIE;XETR;Y;Continuous;FON0;EXCHANGE TRADED FUNDS - PASSIV;BNAPA#SOGFR#NEDAM#;BNP PARIBAS ARBITRAGE SNC#SOCIETE GENERALE S.A. FRANKFURT#FLOW TRADERS B.V.#;;3;3400;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;046;DEL;BUBON;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;JSNAM#BALFR#WEBAM;Jane Street Netherlands B.V#BAADER BANK AG#WEBB TRADERS BV;N;3000000.00000000;59;N;ESMA_LB6;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2020-11-20;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;4;10;16;22;N;8194500;121000000;1;0;;;;;;2;56
Active;Active;HSBCE.HG SG T. HDA;IE00BMWXKN31;314825;5902388;000A2QHV0;H4ZX;XETR;Y;Continuous;FON0;EXCHANGE TRADED FUNDS - PASSIV;BNAPA#SOGFR#BALFR#NEDAM#SSWMM#;BNP PARIBAS ARBITRAGE SNC#SOCIETE GENERALE S.A. FRANKFURT#BAADER BANK AG#FLOW TRADERS B.V.#SSW-Trading GmbH#;;3;8400;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;046;DEL;BUBON;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;OPXAM#WEBAM#MSTDU#JSNAM;OPTIVER V.O.F.#WEBB TRADERS BV#FINOVESTA GMBH#Jane Street Netherlands B.V;Y;3000000.00000000;59;N;ESMA_LB6;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2020-12-14;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;4;10;16;22;N;20066334;121000000;1;0;;;;;;2;56
Active;Active;VANG.UK GILT HGDEOA;IE00BMX0B524;284903;5564052;000A2P742;VGUE;XETR;Y;Continuous;FONA;EXCHANGE TRADED FUNDS - RENTEN;GHCAT#SOGFR#NEDAM#;GHCO Europe Investment Services#SOCIETE GENERALE S.A. FRANKFURT#FLOW TRADERS B.V.#;;2;2000;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0001;5;0.0002;10;0.0005;20;0.001;50;0.002;100;0.005;200;0.01;500;0.02;1000;0.05;2000;0.1;5000;0.2;10000;0.5;20000;1;50000;2;9999999999.9999;;;4;Shares;046;DEL;BUBON;XDUB;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;20000;224.0.160.145;59001;224.0.162.145;59001;224.0.160.144;59000;224.0.162.144;59000;BALFR#WEBAM;BAADER BANK AG#WEBB TRADERS BV;Y;3000000.00000000;57;N;XETRA_LB8;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2020-09-02;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;2;8;14;20;N;4699765;94000000;1;0;;;;;;2;54
Active;Active;VANG.USD TR. HGDEOA;IE00BMX0B631;284905;5564054;000A2P741;VDTE;XETR;Y;Continuous;FONA;EXCHANGE TRADED FUNDS - RENTEN;GHCAT#BNAPA#NEDAM#;GHCO Europe Investment Services#BNP PARIBAS ARBITRAGE SNC#FLOW TRADERS B.V.#;;2;2500;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0001;5;0.0002;10;0.0005;20;0.001;50;0.002;100;0.005;200;0.01;500;0.02;1000;0.05;2000;0.1;5000;0.2;10000;0.5;20000;1;50000;2;9999999999.9999;;;4;Shares;046;DEL;BUBON;XDUB;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;20000;224.0.160.145;59001;224.0.162.145;59001;224.0.160.144;59000;224.0.162.144;59000;JSNAM#BALFR#WEBAM;Jane Street Netherlands B.V#BAADER BANK AG#WEBB TRADERS BV;Y;3000000.00000000;57;N;XETRA_LB8;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2020-09-02;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;2;8;14;20;N;3690326;94000000;1;0;;;;;;2;54
Active;Active;ISHS V-US MED.DEV.ETF DLA;IE00BMX0DF60;1194279;13893854;000A2P64W;U5MD;XETR;Y;Continuous;FON0;EXCHANGE TRADED FUNDS - PASSIV;SOGFR#OPXAM#;SOCIETE GENERALE S.A. FRANKFURT#OPTIVER V.O.F.#;;1.5;22300;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;046;DEL;BUBON;XBRN;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;WEBAM;WEBB TRADERS BV;Y;3000000.00000000;59;N;ESMA_LB6;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2025-07-25;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;4;10;16;22;N;26318651;121000000;1;0;;;;;;2;56
Active;Active;IS7-SP5 P.A.C. DLA;IE00BMXC7V63;491021;7615399;000A2QQYY;UQAB;XETR;Y;Continuous;FON0;EXCHANGE TRADED FUNDS - PASSIV;BNAPA#SOGFR#OPXAM#NEDAM#;BNP PARIBAS ARBITRAGE SNC#SOCIETE GENERALE S.A. FRANKFURT#OPTIVER V.O.F.#FLOW TRADERS B.V.#;;3;6600;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;046;DEL;BUBON;TGAT;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;JSNAM#BALFR#WEBAM;Jane Street Netherlands B.V#BAADER BANK AG#WEBB TRADERS BV;Y;3000000.00000000;59;N;ESMA_LB6;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2022-03-29;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;3;9;15;21;N;15868852;121000000;1;0;;;;;;2;55
Active;Active;IS3-MS.W.P.A.C. DLA;IE00BMXC7W70;770286;10534139;000A2QQYX;WPAB;XETR;Y;Continuous;FON0;EXCHANGE TRADED FUNDS - PASSIV;BNAPA#OPXAM#NEDAM#;BNP PARIBAS ARBITRAGE SNC#OPTIVER V.O.F.#FLOW TRADERS B.V.#;;1;7300;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;046;DEL;BUBON;TGAT;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;WEBAM#JSNAM;WEBB TRADERS BV#Jane Street Netherlands B.V;Y;3000000.00000000;59;N;ESMA_LB6;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2024-01-12;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;3;9;15;21;N;17467879;121000000;1;0;;;;;;2;55
Active;Active;X(IE)-MSCI WORLD 2C EOH;IE00BMY76136;287841;5585714;000A2P63R;XZWE;XETR;Y;Continuous;FON0;EXCHANGE TRADED FUNDS - PASSIV;GHCAT#BNAPA#OPXAM#NEDAM#;GHCO Europe Investment Services#BNP PARIBAS ARBITRAGE SNC#OPTIVER V.O.F.#FLOW TRADERS B.V.#;;1.5;600;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;046;DEL;BUBON;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;20000;224.0.160.143;59001;224.0.162.143;59001;224.0.160.142;59000;224.0.162.142;59000;JSNAM#BALFR#WEBAM;Jane Street Netherlands B.V#BAADER BANK AG#WEBB TRADERS BV;Y;3000000.00000000;58;N;ESMA_LB6;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2020-09-15;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;3;9;15;21;N;1402410;121000000;1;0;;;;;;2;55
Active;Active;LGUE-HYDR.ECO. DLA;IE00BMYDM794;337026;6097528;000A2QMAL;HTMW;XETR;Y;Continuous;FON0;EXCHANGE TRADED FUNDS - PASSIV;OPXAM#NEDAM#;OPTIVER V.O.F.#FLOW TRADERS B.V.#;;5;12800;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;046;DEL;BUBON;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;SISDB#BALFR#WEBAM#JSNAM;SUSQUEHANNA INTERNATIONAL SECURITIES#BAADER BANK AG#WEBB TRADERS BV#Jane Street Netherlands B.V;Y;3000000.00000000;59;N;ESMA_LB6;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2021-02-10;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;4;10;16;22;N;15355329;121000000;1;0;;;;;;2;56
Active;Active;LG UK Q.D.E.W.ETF LSDETF;IE00BMYDM802;687494;9609469;000A2QRY0;BAT3;XETR;Y;Continuous;FON0;EXCHANGE TRADED FUNDS - PASSIV;SOGFR#;SOCIETE GENERALE S.A. FRANKFURT#;;5;7000;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;046;DEL;BUBON;XLON;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;WEBAM#JSNAM;WEBB TRADERS BV#Jane Street Netherlands B.V;N;3000000.00000000;59;N;ESMA_LB6;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2023-06-21;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;3;9;15;21;N;8422664;121000000;1;0;;;;;;2;55
Active;Active;LG-E.XUK.Q.DIV.E.W.EODETF;IE00BMYDM919;392158;6603559;000A2QK9U;LGGE;XETR;Y;Continuous;FON0;EXCHANGE TRADED FUNDS - PASSIV;SOGFR#NEDAM#;SOCIETE GENERALE S.A. FRANKFURT#FLOW TRADERS B.V.#;;5;5700;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;046;DEL;BUBON;XLON;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;JSNAM#BALFR#WEBAM;Jane Street Netherlands B.V#BAADER BANK AG#WEBB TRADERS BV;Y;3000000.00000000;59;N;ESMA_LB6;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2021-07-15;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;3;9;15;21;N;6853970;121000000;1;0;;;;;;2;55
Active;Active;LG APAC XJ.Q.D.E.W.DLDETF;IE00BMYDMB35;392157;6603558;000A2QK9W;LGGA;XETR;Y;Continuous;FON0;EXCHANGE TRADED FUNDS - PASSIV;SOGFR#;SOCIETE GENERALE S.A. FRANKFURT#;;5;9000;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;046;DEL;BUBON;XLON;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;JSNAM#WEBAM;Jane Street Netherlands B.V#WEBB TRADERS BV;Y;3000000.00000000;59;N;ESMA_LB6;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2021-07-15;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;3;9;15;21;N;10853964;121000000;1;0;;;;;;2;55
